	frame	subF	1stSym	symbol#	cellId	rnti	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	53	7	155	14	1	25	2706	6	0	0.528364	 	0	0
DL	53	7	169	14	1	26	2706	6	0	2.48635	 	0	0
DL	53	7	183	5	1	27	4353	18	0	14.0575	 	0	0
DL	53	7	202	14	1	2	3970	8	0	5.00435	 	0	0
DL	53	7	216	4	1	3	5030	22	0	17.9918	 	0	0
DL	53	7	220	5	1	4	8903	28	0	49.0734	 	0	0
DL	53	8	1	4	1	3	5030	22	2	-18.6557	 	1	1
DL	53	8	1	5	2	14	2382	12	2	-25.5607	 	1	1
DL	53	8	5	7	1	5	10161	24	1	12.6687	 	0	0
DL	53	8	12	6	1	6	4641	16	1	9.51707	 	1	1
DL	53	8	6	18	2	7	5108	8	2	3.18802	 	0	0
DL	53	8	18	8	1	5	975	4	0	4.4623	 	0	0
DL	53	8	24	15	2	12	7159	12	2	-1.91758	 	1	1
DL	53	8	26	15	1	7	4255	8	0	2.38825	 	0	0.00608895
DL	53	8	39	2	2	5	2901	24	1	22.2613	 	0	0
DL	53	8	41	1	2	10	1776	28	0	49.3279	 	0	0
DL	53	8	42	1	2	11	1776	28	0	48.3897	 	0	0
DL	53	8	41	3	1	8	5341	28	0	40.3579	 	0	0
DL	53	8	43	1	2	1	1776	28	0	51.2568	 	0	0
DL	53	8	44	1	2	2	1776	28	0	27.154	 	0	4.62963e-14
DL	53	8	45	1	2	3	1776	28	0	56.6532	 	0	0
DL	53	8	44	3	1	9	5341	28	0	24.7727	 	0	1.01585e-13
DL	53	8	46	2	2	4	1543	16	0	8.1238	 	1	1
DL	53	8	48	1	2	6	1776	28	0	55.3948	 	0	0
DL	53	8	47	3	1	10	5341	28	0	44.5294	 	0	0
DL	53	8	49	1	2	8	1776	28	0	46.4913	 	0	0
DL	53	8	50	1	2	9	1776	28	0	-5.87389	 	1	1
DL	53	8	50	3	1	11	4933	26	0	21.9832	 	1	0.897195
DL	53	8	53	15	1	12	1060	2	0	-3.6382	 	0	0
DL	53	8	68	3	1	13	5341	28	0	27.5196	 	0	0
DL	53	8	71	3	1	14	5341	28	0	39.004	 	0	0
DL	53	8	74	8	1	15	6190	16	0	9.9713	 	0	0
DL	53	8	82	3	1	16	5341	28	0	48.7874	 	0	0
DL	53	8	85	3	1	17	5341	28	0	53.792	 	0	0
DL	53	8	88	7	1	18	7451	20	0	16.4924	 	0	0
DL	53	8	95	5	1	19	3092	14	0	8.44648	 	0	0
DL	53	8	100	15	1	20	4255	8	0	4.66951	 	0	0
DL	53	8	115	3	1	21	5341	28	0	38.4111	 	0	0
DL	53	8	118	3	1	22	5341	28	0	39.617	 	0	0
DL	53	8	121	15	1	23	5805	10	0	5.37086	 	0	5.75265e-05
DL	53	8	136	3	1	24	5341	28	0	51.8983	 	0	0
DL	53	8	139	15	1	25	2901	6	0	0.528364	 	0	0
DL	53	8	154	15	1	26	1834	4	0	2.48635	 	0	0
DL	53	8	169	9	1	27	7837	18	0	14.0575	 	0	0
DL	53	8	193	15	1	2	1060	2	0	5.00435	 	0	0
DL	53	8	208	3	1	4	5341	28	0	49.0734	 	0	0
DL	53	9	1	6	2	7	308	0	3	-24.3077	 	1	1
DL	53	9	1	7	1	5	10161	24	0	4.46383	 	1	1
DL	53	9	7	2	2	4	1543	16	1	8.1238	 	0	0
DL	53	9	9	2	2	10	3558	28	0	53.1602	 	0	0
DL	53	9	11	1	2	11	1776	28	0	48.3897	 	0	0
DL	53	9	8	6	1	6	4641	16	0	1.74417	 	1	1
DL	53	9	12	3	2	12	1429	12	0	5.05574	 	1	1
DL	53	9	15	1	2	13	1776	28	0	45.6366	 	0	0
DL	53	9	16	3	2	14	2317	16	0	9.46795	 	0	0.0336712
DL	53	9	19	1	2	1	1776	28	0	51.2568	 	0	0
DL	53	9	20	1	2	2	1776	28	0	35.1033	 	0	0
DL	53	9	21	1	2	3	1776	28	0	56.6532	 	0	0
DL	53	9	22	2	2	4	1235	14	0	11.1325	 	0	0
DL	53	9	24	2	2	5	2901	24	0	22.2613	 	0	0
DL	53	9	14	14	1	7	3970	8	0	2.17759	 	0	0.139294
DL	53	9	26	2	2	6	3558	28	0	55.3948	 	0	0
DL	53	9	28	2	2	8	3558	28	0	40.135	 	0	0
DL	53	9	30	2	2	9	3558	28	0	27.8279	 	0	7.24845e-07
DL	53	9	28	5	1	8	8903	28	0	41.7098	 	0	0
DL	53	9	33	5	1	9	8903	28	0	34.7955	 	0	0
DL	53	9	38	5	1	10	8903	28	0	46.6112	 	0	0
DL	53	9	43	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	53	9	48	14	1	12	988	2	0	-3.6382	 	0	0
DL	53	9	62	5	1	13	8903	28	0	27.5196	 	0	0
DL	53	9	67	5	1	14	8903	28	0	39.004	 	0	0
DL	53	9	72	14	1	15	3970	8	0	9.9713	 	0	0
DL	53	9	86	5	1	16	8903	28	0	48.7874	 	0	0
DL	53	9	91	5	1	17	8903	28	0	53.792	 	0	0
DL	53	9	96	5	1	18	5322	20	0	16.4924	 	0	0
DL	53	9	101	12	1	19	7431	14	0	8.44648	 	0	0
DL	53	9	113	14	1	20	3970	8	0	4.66951	 	0	0
DL	53	9	127	5	1	21	8903	28	0	38.4111	 	0	0
DL	53	9	132	5	1	22	8903	28	0	39.617	 	0	0
DL	53	9	137	14	1	23	5416	10	0	5.37086	 	0	5.75265e-05
DL	53	9	151	5	1	24	8903	28	0	51.8983	 	0	0
DL	53	9	156	14	1	25	2706	6	0	0.528364	 	0	0
DL	53	9	170	14	1	26	3970	8	0	2.48635	 	0	3.65375e-06
DL	53	9	184	5	1	27	4353	18	0	14.0575	 	0	0
DL	53	9	203	14	1	2	3970	8	0	5.00435	 	0	0
DL	53	9	217	6	1	3	7548	22	0	17.9918	 	0	0
DL	53	9	223	5	1	4	8903	28	0	49.0734	 	0	0
DL	54	0	1	8	2	14	1543	6	2	-27.2247	 	1	1
DL	54	0	1	12	1	19	7431	14	3	1.58005	 	0	0.000878338
DL	54	0	13	2	1	5	2901	24	0	20.5184	 	0	8.30447e-14
DL	54	0	15	10	1	6	7740	16	0	9.51707	 	0	0.0010279
DL	54	0	9	20	2	7	5675	8	1	0.975397	 	0	0
DL	54	0	29	1	2	10	1776	28	0	53.1602	 	0	0
DL	54	0	30	2	2	11	3558	28	0	48.3897	 	0	0
DL	54	0	32	6	2	12	1698	8	0	6.81451	 	0	0
DL	54	0	38	1	2	13	1776	28	0	45.6366	 	0	0
DL	54	0	25	15	1	7	4255	8	0	2.23025	 	0	0.0721577
DL	54	0	39	2	2	1	3558	28	0	48.2502	 	0	0
DL	54	0	40	3	1	8	5341	28	0	42.4229	 	0	0
DL	54	0	41	2	2	2	3558	28	0	35.1033	 	0	0
DL	54	0	43	1	2	3	1776	28	0	51.4859	 	0	0
DL	54	0	43	3	1	9	5341	28	0	24.7662	 	0	1.1835e-13
DL	54	0	44	3	2	4	2317	16	0	9.37255	 	0	0.0222694
DL	54	0	46	3	1	10	5341	28	0	44.5288	 	0	0
DL	54	0	47	4	2	5	5805	24	0	19.252	 	1	0.989971
DL	54	0	49	3	1	11	4933	26	0	21.9832	 	1	0.897195
DL	54	0	51	1	2	6	1776	28	0	55.3948	 	0	0
DL	54	0	52	1	2	8	1776	28	0	40.135	 	0	0
DL	54	0	53	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	54	0	52	15	1	12	1060	2	0	-3.87288	 	0	0
DL	54	0	67	3	1	13	5341	28	0	27.5196	 	0	0
DL	54	0	70	3	1	14	5341	28	0	39.004	 	0	0
DL	54	0	73	10	1	15	7740	16	0	9.9713	 	0	0
DL	54	0	83	3	1	16	5341	28	0	48.7874	 	0	0
DL	54	0	86	3	1	17	5341	28	0	53.792	 	0	0
DL	54	0	89	7	1	18	7451	20	0	16.4924	 	0	0
DL	54	0	96	15	1	20	2901	6	0	4.66951	 	0	0
DL	54	0	111	3	1	21	5341	28	0	38.4111	 	0	0
DL	54	0	114	3	1	22	5341	28	0	39.617	 	0	0
DL	54	0	117	15	1	23	5805	10	0	5.37086	 	0	5.75265e-05
DL	54	0	132	3	1	24	5341	28	0	51.8983	 	0	0
DL	54	0	135	15	1	25	2901	6	0	0.528364	 	0	0
DL	54	0	150	15	1	26	4255	8	0	2.48635	 	0	3.65375e-06
DL	54	0	165	9	1	27	7837	18	0	14.0575	 	0	0
DL	54	0	189	15	1	2	4255	8	0	5.00435	 	0	0
DL	54	0	204	4	1	3	5030	22	0	17.9918	 	0	0
DL	54	0	208	3	1	4	5341	28	0	49.0734	 	0	0
DL	54	1	1	1	2	9	1776	28	2	-5.87389	 	1	1
DL	54	1	2	1	2	10	1776	28	0	53.1602	 	0	0
DL	54	1	3	1	2	11	1776	28	0	48.3897	 	0	0
DL	54	1	4	2	2	12	768	10	0	6.81451	 	0	0
DL	54	1	1	6	1	6	4641	16	1	-23.3726	 	1	1
DL	54	1	6	1	2	13	1776	28	0	45.6366	 	0	0
DL	54	1	7	2	2	14	950	12	0	-27.2247	 	1	1
DL	54	1	9	2	2	1	3558	28	0	51.2568	 	0	0
DL	54	1	7	5	1	5	7257	24	0	4.48573	 	1	1
DL	54	1	11	2	2	2	3558	28	0	32.7396	 	0	0
DL	54	1	13	2	2	3	3558	28	0	56.6532	 	0	0
DL	54	1	15	2	2	4	1543	16	0	11.1325	 	0	0
DL	54	1	17	2	2	5	2901	24	0	22.2613	 	0	0
DL	54	1	12	8	1	6	2268	8	0	0.498429	 	1	1
DL	54	1	19	1	2	6	1776	28	0	55.3948	 	0	0
DL	54	1	20	1	2	8	1776	28	0	40.135	 	0	0
DL	54	1	21	1	2	9	1640	26	0	27.8279	 	0	0
DL	54	1	20	15	1	7	4255	8	0	2.38826	 	0	0.00608895
DL	54	1	35	5	1	8	8903	28	0	44.8716	 	0	0
DL	54	1	40	5	1	9	8903	28	0	34.7955	 	0	0
DL	54	1	45	5	1	10	8903	28	0	46.6112	 	0	0
DL	54	1	50	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	54	1	55	15	1	12	1060	2	0	-3.6382	 	0	0
DL	54	1	70	5	1	13	8903	28	0	27.5196	 	0	0
DL	54	1	75	5	1	14	8903	28	0	39.004	 	0	0
DL	54	1	80	4	1	15	3092	16	0	9.9713	 	0	0
DL	54	1	84	5	1	16	8903	28	0	48.7874	 	0	0
DL	54	1	89	5	1	17	8903	28	0	53.792	 	0	0
DL	54	1	94	5	1	18	5322	20	0	16.4924	 	0	0
DL	54	1	99	7	1	19	4333	14	0	8.44648	 	0	0
DL	54	1	106	15	1	20	4255	8	0	4.66951	 	0	0
DL	54	1	121	5	1	21	8903	28	0	38.4111	 	0	0
DL	54	1	126	5	1	22	8903	28	0	39.617	 	0	0
DL	54	1	131	15	1	23	2901	6	0	5.37086	 	0	0
DL	54	1	146	5	1	24	8903	28	0	51.8983	 	0	0
DL	54	1	151	15	1	25	2901	6	0	0.528364	 	0	0
DL	54	1	166	15	1	26	4255	8	0	2.48635	 	0	3.65375e-06
DL	54	1	181	5	1	27	4353	18	0	14.0575	 	0	0
DL	54	1	201	15	1	2	4255	8	0	5.00435	 	0	0
DL	54	1	216	6	1	3	7548	22	0	17.9918	 	0	0
DL	54	1	222	5	1	4	8903	28	0	49.0734	 	0	0
DL	54	2	1	5	2	14	2382	12	3	-27.2247	 	1	1
DL	54	2	1	10	1	15	7740	16	3	-24.5583	 	1	0.999981
DL	54	2	6	15	2	12	7159	12	3	2.04911	 	1	0.146288
DL	54	2	11	10	1	6	7740	16	1	9.51707	 	0	1.79293e-07
DL	54	2	21	2	2	4	1543	16	1	-27.7662	 	1	1
DL	54	2	23	1	2	9	1776	28	1	27.8279	 	1	0.989845
DL	54	2	24	1	2	10	1776	28	0	53.1602	 	0	0
DL	54	2	21	5	1	11	8226	26	1	8.68099	 	0	0
DL	54	2	25	1	2	11	1776	28	0	48.3897	 	0	0
DL	54	2	26	1	2	13	1776	28	0	42.6207	 	0	0
DL	54	2	27	1	2	1	1776	28	0	51.2568	 	0	0
DL	54	2	28	1	2	2	1776	28	0	35.1033	 	0	0
DL	54	2	29	1	2	3	1776	28	0	56.6532	 	0	0
DL	54	2	30	5	2	4	3092	14	0	11.1325	 	0	0
DL	54	2	35	2	2	5	2901	24	0	22.2613	 	0	0
DL	54	2	37	2	2	6	3558	28	0	55.3948	 	0	0
DL	54	2	26	14	1	12	988	2	1	-5.81782	 	0	0
DL	54	2	40	3	1	5	4353	24	0	20.5184	 	0	1.24567e-13
DL	54	2	39	11	2	7	3118	8	0	-2.43225	 	1	1
DL	54	2	50	1	2	8	1776	28	0	46.4913	 	0	0
DL	54	2	43	14	1	7	2706	6	0	2.29236	 	0	0
DL	54	2	57	3	1	8	5341	28	0	44.8716	 	0	0
DL	54	2	60	3	1	9	5341	28	0	34.7955	 	0	0
DL	54	2	63	3	1	10	5341	28	0	46.6112	 	0	0
DL	54	2	51	18	2	9	924	0	0	23.0616	 	0	0
DL	54	2	66	3	1	11	4353	24	0	23.6758	 	0	0
DL	54	2	69	3	1	13	5341	28	0	27.5196	 	0	0
DL	54	2	72	3	1	14	5341	28	0	39.004	 	0	0
DL	54	2	75	3	1	16	5341	28	0	48.7874	 	0	0
DL	54	2	78	3	1	17	5341	28	0	53.792	 	0	0
DL	54	2	81	7	1	18	7451	20	0	16.4924	 	0	0
DL	54	2	88	12	1	19	7431	14	0	8.44648	 	0	0
DL	54	2	100	14	1	20	3970	8	0	4.66951	 	0	0
DL	54	2	114	3	1	21	5341	28	0	38.4111	 	0	0
DL	54	2	117	3	1	22	5341	28	0	39.617	 	0	0
DL	54	2	120	14	1	23	5416	10	0	5.37086	 	0	5.75265e-05
DL	54	2	134	3	1	24	5341	28	0	51.8983	 	0	0
DL	54	2	137	14	1	25	2706	6	0	0.528364	 	0	0
DL	54	2	151	14	1	26	3970	8	0	2.48635	 	0	3.65375e-06
DL	54	2	165	9	1	27	7837	18	0	14.0575	 	0	0
DL	54	2	188	14	1	2	3970	8	0	5.00435	 	0	0
DL	54	2	202	4	1	3	5030	22	0	17.9918	 	0	0
DL	54	2	206	3	1	4	5341	28	0	49.0734	 	0	0
DL	54	3	1	3	2	12	1429	12	1	-25.0401	 	1	1
DL	54	3	1	4	1	3	5030	22	3	-16.6757	 	1	1
DL	54	3	4	1	2	10	1776	28	0	53.1602	 	0	0
DL	54	3	5	1	2	11	1776	28	0	45.0659	 	0	0
DL	54	3	6	1	2	13	1776	28	0	45.6366	 	0	0
DL	54	3	7	3	2	14	2317	16	0	9.46795	 	0	0.0336712
DL	54	3	5	6	1	6	4641	16	2	-24.1406	 	1	1
DL	54	3	10	2	2	1	3558	28	0	48.2502	 	0	0
DL	54	3	11	3	1	11	4933	26	1	19.1696	 	0	0
DL	54	3	12	2	2	2	3558	28	0	35.1033	 	0	0
DL	54	3	14	2	2	3	3558	28	0	51.4859	 	0	0
DL	54	3	16	3	2	4	2317	16	0	11.1325	 	0	0
DL	54	3	19	2	2	5	2901	24	0	22.2613	 	0	0
DL	54	3	21	1	2	6	1776	28	0	55.3948	 	0	0
DL	54	3	22	1	2	8	1776	28	0	46.4913	 	0	0
DL	54	3	23	2	2	9	3558	28	0	27.8279	 	0	7.24845e-07
DL	54	3	14	13	1	5	1588	4	0	12.948	 	0	0
DL	54	3	27	8	1	6	6190	16	0	9.51707	 	0	0.000841086
DL	54	3	35	13	1	7	3688	8	0	2.42259	 	0	0.00283355
DL	54	3	48	5	1	8	8903	28	0	44.8716	 	0	0
DL	54	3	53	5	1	9	8903	28	0	34.7955	 	0	0
DL	54	3	58	5	1	10	8903	28	0	46.6112	 	0	0
DL	54	3	63	5	1	11	7257	24	0	23.6758	 	0	0
DL	54	3	68	13	1	12	917	2	0	-3.6382	 	0	0
DL	54	3	81	5	1	13	8903	28	0	27.5196	 	0	0
DL	54	3	86	5	1	14	8903	28	0	39.004	 	0	0
DL	54	3	91	10	1	15	7740	16	0	9.9713	 	0	0
DL	54	3	101	5	1	16	8903	28	0	48.7874	 	0	0
DL	54	3	106	5	1	17	8903	28	0	53.792	 	0	0
DL	54	3	111	5	1	18	5322	20	0	16.4924	 	0	0
DL	54	3	116	7	1	19	4333	14	0	8.44648	 	0	0
DL	54	3	123	13	1	20	3688	8	0	4.66951	 	0	0
DL	54	3	136	5	1	21	8903	28	0	38.4111	 	0	0
DL	54	3	141	5	1	22	8903	28	0	39.617	 	0	0
DL	54	3	146	13	1	23	5030	10	0	5.37086	 	0	5.03359e-05
DL	54	3	159	5	1	24	8903	28	0	51.8983	 	0	0
DL	54	3	164	13	1	25	2512	6	0	0.528364	 	0	0
DL	54	3	177	13	1	26	3688	8	0	2.48635	 	0	3.04479e-06
DL	54	3	190	5	1	27	4353	18	0	14.0575	 	0	0
DL	54	3	208	13	1	2	5030	10	0	5.00435	 	0	0.202973
DL	54	3	221	5	1	4	8903	28	0	49.0734	 	0	0
DL	54	4	1	7	1	5	10161	24	1	4.45162	 	1	1
DL	54	4	1	8	2	14	1543	6	3	-26.1128	 	1	1
DL	54	4	9	4	2	5	5805	24	1	22.2613	 	0	0
DL	54	4	8	6	1	6	4641	16	1	1.74201	 	1	1
DL	54	4	13	1	2	10	1776	28	0	53.1602	 	0	0
DL	54	4	14	1	2	11	1776	28	0	45.0659	 	0	0
DL	54	4	15	5	2	12	2382	12	0	6.81451	 	0	0
DL	54	4	20	1	2	1	1776	28	0	51.2568	 	0	0
DL	54	4	14	8	1	5	975	4	0	4.4836	 	0	0
DL	54	4	21	1	2	2	1776	28	0	35.1033	 	0	0
DL	54	4	22	1	2	3	1776	28	0	51.4859	 	0	0
DL	54	4	23	3	2	4	2317	16	0	11.1325	 	0	0
DL	54	4	26	2	2	5	2512	22	0	22.2613	 	0	0
DL	54	4	22	8	1	6	1543	6	0	-24.8214	 	1	1
DL	54	4	28	2	2	6	3558	28	0	55.3948	 	0	0
DL	54	4	30	14	1	7	2706	6	0	2.15808	 	0	0
DL	54	4	44	3	1	8	5341	28	0	44.8716	 	0	0
DL	54	4	47	3	1	9	5341	28	0	34.7955	 	0	0
DL	54	4	50	3	1	10	5341	28	0	46.6112	 	0	0
DL	54	4	30	25	2	7	4836	6	0	-23.7593	 	1	1
DL	54	4	53	3	1	11	4933	26	0	21.9832	 	1	0.897195
DL	54	4	55	2	2	8	3558	28	0	44.3857	 	0	0
DL	54	4	57	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	54	4	56	14	1	12	988	2	0	-3.76234	 	0	0
DL	54	4	70	3	1	13	5341	28	0	27.5196	 	0	0
DL	54	4	73	3	1	14	5341	28	0	39.004	 	0	0
DL	54	4	76	6	1	15	4641	16	0	9.9713	 	0	0
DL	54	4	82	3	1	16	5341	28	0	48.7874	 	0	0
DL	54	4	85	3	1	17	5341	28	0	53.792	 	0	0
DL	54	4	88	7	1	18	7451	20	0	16.4924	 	0	0
DL	54	4	95	12	1	19	7431	14	0	8.44648	 	0	0
DL	54	4	107	14	1	20	3970	8	0	4.66951	 	0	0
DL	54	4	121	3	1	21	5341	28	0	38.4111	 	0	0
DL	54	4	124	3	1	22	5341	28	0	39.617	 	0	0
DL	54	4	127	14	1	23	5416	10	0	5.37086	 	0	5.75265e-05
DL	54	4	141	3	1	24	5341	28	0	51.8983	 	0	0
DL	54	4	144	14	1	25	2706	6	0	0.528364	 	0	0
DL	54	4	158	14	1	26	3970	8	0	2.48635	 	0	3.65375e-06
DL	54	4	172	9	1	27	7837	18	0	14.0575	 	0	0
DL	54	4	195	14	1	2	3970	8	0	5.00435	 	0	0
DL	54	4	209	6	1	3	7548	22	0	17.9918	 	0	0
DL	54	4	215	3	1	4	5341	28	0	49.0734	 	0	0
DL	54	5	1	2	2	14	950	12	1	-27.2247	 	1	1
DL	54	5	1	3	1	11	4933	26	1	8.66324	 	0	0
DL	54	5	3	1	2	9	1776	28	3	27.8279	 	0	0
DL	54	5	4	2	2	10	3558	28	0	49.3279	 	0	0
DL	54	5	6	1	2	11	1776	28	0	48.3897	 	0	0
DL	54	5	4	7	1	5	10161	24	0	4.47601	 	1	1
DL	54	5	7	7	2	12	3338	12	0	4.38657	 	1	1
DL	54	5	14	1	2	13	1776	28	0	45.6366	 	0	0
DL	54	5	15	2	2	1	3558	28	0	51.2568	 	0	0
DL	54	5	17	2	2	2	3558	28	0	35.1033	 	0	0
DL	54	5	19	2	2	3	3558	28	0	56.6532	 	0	0
DL	54	5	11	14	1	6	10838	16	0	2.83292	 	1	1
DL	54	5	21	4	2	4	3092	16	0	11.1325	 	0	0
DL	54	5	25	2	2	5	2901	24	0	-17.1684	 	1	1
DL	54	5	27	2	2	6	3558	28	0	55.3948	 	0	0
DL	54	5	25	14	1	7	3970	8	0	2.1581	 	0	0.174029
DL	54	5	39	5	1	8	8903	28	0	44.8716	 	0	0
DL	54	5	29	19	2	7	3675	6	0	5.16871	 	0	0
DL	54	5	44	5	1	9	8903	28	0	33.9332	 	0	0
DL	54	5	48	1	2	8	1776	28	0	46.4913	 	0	0
DL	54	5	49	2	2	9	3558	28	0	-5.87389	 	1	1
DL	54	5	49	5	1	10	8903	28	0	45.4844	 	0	0
DL	54	5	54	5	1	11	7257	24	0	23.6758	 	0	0
DL	54	5	59	14	1	12	988	2	0	-3.6382	 	0	0
DL	54	5	73	5	1	13	8903	28	0	27.5196	 	0	0
DL	54	5	78	5	1	14	8903	28	0	39.004	 	0	0
DL	54	5	83	10	1	15	7740	16	0	9.9713	 	0	0
DL	54	5	93	5	1	16	8903	28	0	48.7874	 	0	0
DL	54	5	98	5	1	17	8903	28	0	53.792	 	0	0
DL	54	5	103	5	1	18	5322	20	0	16.4924	 	0	0
DL	54	5	108	14	1	19	2706	6	0	8.44648	 	0	0
DL	54	5	122	14	1	20	3970	8	0	4.66951	 	0	0
DL	54	5	136	5	1	21	8903	28	0	38.4111	 	0	0
DL	54	5	141	5	1	22	8903	28	0	39.617	 	0	0
DL	54	5	146	14	1	23	5416	10	0	5.37086	 	0	5.75265e-05
DL	54	5	160	5	1	24	8903	28	0	51.8983	 	0	0
DL	54	5	165	14	1	25	2706	6	0	0.528364	 	0	0
DL	54	5	179	14	1	26	3970	8	0	2.48635	 	0	3.65375e-06
DL	54	5	193	5	1	27	4353	18	0	14.0575	 	0	0
DL	54	5	212	14	1	2	3970	8	0	5.00435	 	0	0
DL	54	5	226	4	1	3	5030	22	0	17.9918	 	0	0
DL	54	5	230	5	1	4	8903	28	0	49.0734	 	0	0
DL	54	6	1	2	2	4	1543	16	2	-27.7662	 	0	1.05149e-12
DL	54	6	1	5	1	5	7257	24	1	4.46871	 	1	1
DL	54	6	6	6	1	6	4641	16	2	9.51707	 	0	0
DL	54	6	3	11	2	7	3118	8	1	2.31868	 	0	0
DL	54	6	14	1	2	9	1776	28	2	27.8279	 	0	0
DL	54	6	15	2	2	10	3558	28	0	53.1602	 	0	0
DL	54	6	17	2	2	11	3558	28	0	48.3897	 	0	0
DL	54	6	12	8	1	6	2268	8	1	3.50234	 	0	0
DL	54	6	19	8	2	12	1543	6	0	-2.19633	 	1	1
DL	54	6	20	8	1	5	975	4	0	19.954	 	0	0
DL	54	6	27	1	2	13	1776	28	0	45.6366	 	0	0
DL	54	6	28	1	2	1	1776	28	0	19.0355	 	1	1
DL	54	6	29	1	2	2	1776	28	0	35.1033	 	0	0
DL	54	6	30	1	2	3	1776	28	0	56.6532	 	0	0
DL	54	6	31	2	2	4	1543	16	0	11.1325	 	0	0
DL	54	6	33	2	2	5	2901	24	0	22.2613	 	0	0
DL	54	6	28	8	1	6	1543	6	0	-23.5523	 	1	1
DL	54	6	35	1	2	6	1776	28	0	55.3948	 	0	0
DL	54	6	36	13	1	7	3688	8	0	2.15808	 	1	0.147285
DL	54	6	49	3	1	8	5341	28	0	44.8716	 	0	0
DL	54	6	52	3	1	9	5341	28	0	34.7955	 	0	0
DL	54	6	55	3	1	10	5341	28	0	46.6112	 	0	0
DL	54	6	58	3	1	11	4933	26	0	23.6758	 	0	9.79879e-06
DL	54	6	61	13	1	12	917	2	0	-3.6382	 	0	0
DL	54	6	74	3	1	13	5341	28	0	27.5196	 	0	0
DL	54	6	77	3	1	14	5341	28	0	39.004	 	0	0
DL	54	6	36	47	2	7	5759	4	0	-23.7266	 	1	1
DL	54	6	83	2	2	8	3558	28	0	46.4913	 	0	0
DL	54	6	80	6	1	15	4641	16	0	6.9634	 	1	1
DL	54	6	85	2	2	9	3286	26	0	24.8205	 	0	1.11022e-15
DL	54	6	86	3	1	16	5341	28	0	48.7874	 	0	0
DL	54	6	89	3	1	17	5341	28	0	53.792	 	0	0
DL	54	6	92	7	1	18	7451	20	0	16.4924	 	0	0
DL	54	6	99	13	1	19	8051	14	0	8.44648	 	0	0
DL	54	6	112	13	1	20	3688	8	0	4.66951	 	0	0
DL	54	6	125	3	1	21	5341	28	0	38.4111	 	0	0
DL	54	6	128	3	1	22	5341	28	0	39.617	 	0	0
DL	54	6	131	13	1	23	5030	10	0	5.37086	 	0	5.03359e-05
DL	54	6	144	3	1	24	5341	28	0	51.8983	 	0	0
DL	54	6	147	13	1	25	2512	6	0	0.528364	 	0	0
DL	54	6	160	13	1	26	3688	8	0	2.48635	 	0	3.04479e-06
DL	54	6	173	9	1	27	7837	18	0	14.0575	 	0	0
DL	54	6	195	13	1	2	3688	8	0	5.00435	 	0	0
DL	54	6	208	6	1	3	7548	22	0	17.9918	 	0	0
DL	54	6	214	3	1	4	5341	28	0	49.0734	 	0	0
DL	54	7	1	3	2	12	1429	12	2	-25.0401	 	0	0.0273126
DL	54	7	4	1	2	10	1776	28	0	53.1602	 	0	0
DL	54	7	5	1	2	11	1776	28	0	48.3897	 	0	0
DL	54	7	1	6	1	5	8709	24	0	4.49422	 	1	1
DL	54	7	6	1	2	13	1776	28	0	45.6366	 	0	0
DL	54	7	7	5	2	14	3867	16	0	-27.2247	 	1	1
DL	54	7	12	3	2	1	5341	28	0	51.2568	 	0	0
DL	54	7	15	1	2	2	1776	28	0	35.1033	 	0	0
DL	54	7	7	10	1	6	7740	16	0	-25.2878	 	1	1
DL	54	7	16	1	2	3	1776	28	0	56.6532	 	0	0
DL	54	7	17	2	2	4	1543	16	0	-27.7662	 	1	1
DL	54	7	19	2	2	5	2901	24	0	22.2613	 	0	0
DL	54	7	21	1	2	6	1776	28	0	55.3948	 	0	0
DL	54	7	22	5	2	7	612	4	0	7.9536	 	0	0
DL	54	7	27	1	2	8	1776	28	0	46.4913	 	0	0
DL	54	7	28	1	2	9	1776	28	0	27.8279	 	0	4.34907e-07
DL	54	7	17	20	1	7	5675	8	0	2.26586	 	0	0.0578492
DL	54	7	37	5	1	8	8903	28	0	44.8716	 	0	0
DL	54	7	42	5	1	9	8903	28	0	34.7955	 	0	0
DL	54	7	47	5	1	10	8903	28	0	46.6112	 	0	0
DL	54	7	52	5	1	11	8226	26	0	23.6758	 	0	1.53981e-05
DL	54	7	57	5	1	13	8903	28	0	27.5196	 	0	0
DL	54	7	62	5	1	14	8903	28	0	39.004	 	0	0
DL	54	7	67	5	1	16	8903	28	0	48.7874	 	0	0
DL	54	7	72	5	1	17	8903	28	0	53.792	 	0	0
DL	54	7	77	5	1	18	5322	20	0	16.4924	 	0	0
DL	54	7	82	6	1	19	3714	14	0	8.44648	 	0	0
DL	54	7	88	20	1	20	5675	8	0	4.66951	 	0	0
DL	54	7	108	5	1	21	8903	28	0	38.4111	 	0	0
DL	54	7	113	5	1	22	8903	28	0	39.617	 	0	0
DL	54	7	118	14	1	23	5416	10	0	5.37086	 	0	5.75265e-05
DL	54	7	132	5	1	24	8903	28	0	51.8983	 	0	0
DL	54	7	137	21	1	25	4061	6	0	0.528364	 	0	0
